% god. mj. dan. sat. NE  NW
 2003  4 29 17 -8.3465 -14.2099
 2003  4 29 18 -4.5990 -14.3772
 2003  4 29 19 -1.3039 -14.2048
 2003  4 29 20  5.9078 -8.4540
 2003  4 29 21  8.6072 -3.6898
 2003  4 29 22  9.0077 -1.6281
 2003  4 29 23 11.8890  2.8111
 2003  4 30  0  9.7575  3.3638
 2003  4 30  1  6.4931  1.5809
 2003  4 30  2  3.6920 -1.6334
 2003  4 30  3  2.8493 -3.4918
 2003  4 30  4 -2.7437 -5.6163
 2003  4 30  5 -4.7708 -6.3929
 2003  4 30  6 -4.3752 -7.3540
 2003  4 30  7 -6.0831 -8.7001
 2003  4 30  8 -6.6487 -5.8043
 2003  4 30  9 -6.0178 -6.9287
 2003  4 30 10 -4.7715 -6.8995
 2003  4 30 11 -2.0169 -8.1389
 2003  4 30 12  2.1638 -10.2928
 2003  4 30 13  7.3772 -15.0479
 2003  4 30 14 10.6555 -16.1353
 2003  4 30 15 14.9573 -18.0587
 2003  4 30 16 16.2472 -15.3678
 2003  4 30 17 14.7399 -11.8086
 2003  4 30 18 12.9478 -5.1946
 2003  4 30 19  8.8648 -1.4519
 2003  4 30 20  6.6847  2.7466
 2003  4 30 21  6.4309  3.2161
 2003  4 30 22  6.2387  6.3820
 2003  4 30 23  4.1788 11.1315
 2003  5  1  0 -3.8371 10.0438
 2003  5  1  1 -6.2345  3.6461
 2003  5  1  2 -7.4944 -2.1213
 2003  5  1  3 -10.7362 -11.5441
 2003  5  1  4 -9.6025 -18.5603
 2003  5  1  5 -5.5071 -24.4909
 2003  5  1  6 -3.0613 -27.1142
 2003  5  1  7 -0.6933 -21.0156
 2003  5  1  8  5.5328 -25.3494
 2003  5  1  9  8.6568 -13.7208
 2003  5  1 10 11.7213 -9.4849
 2003  5  1 11 12.7011 -4.1724
 2003  5  1 12 13.5937  0.9901
 2003  5  1 13  9.0396  2.0242
 2003  5  1 14  5.7684  2.3765
 2003  5  1 15  1.7816  0.6488
 2003  5  1 16 -4.4792  0.5862
 2003  5  1 17 -4.9026 -1.9923
 2003  5  1 18 -10.9353 -2.6974
 2003  5  1 19 -8.7662 -6.5418
 2003  5  1 20 -10.8453 -5.0670
 2003  5  1 21 -9.6259 -5.8734
 2003  5  1 22 -7.1657 -3.7953
 2003  5  1 23 -5.4836 -6.7913
 2003  5  2  0 -1.9246 -6.4689
 2003  5  2  1  3.1699 -9.6751
 2003  5  2  2  2.2801 -8.3554
 2003  5  2  3  3.7492 -10.7844
 2003  5  2  4  8.0729 -12.7124
 2003  5  2  5  9.2232 -12.0801
 2003  5  2  6  7.3379 -10.5189
 2003  5  2  7  6.0490 -8.3756
 2003  5  2  8  5.2178 -6.5642
 2003  5  2  9  1.1721 -0.6360
 2003  5  2 10 -1.7857  2.1690
 2003  5  2 11 -3.9617  5.2073
 2003  5  2 12 -8.3106  3.6596
 2003  5  2 13 -10.9948 -1.4085
 2003  5  2 14 -10.7125 -5.7247
 2003  5  2 15 -7.9816 -10.2086
 2003  5  2 16 -7.5103 -15.5940
 2003  5  2 17 -6.5720 -18.2759
 2003  5  2 18 -0.5620 -16.7664
 2003  5  2 19  5.0348 -14.1417
 2003  5  2 20  6.4307 -10.7021
 2003  5  2 21  6.8662 -4.2986
 2003  5  2 22  5.1623 -1.8666
 2003  5  2 23  4.3309  1.8689
 2003  5  3  0  3.6801  4.9497
 2003  5  3  1  2.8232  1.5390
 2003  5  3  2  0.1923  3.3028
 2003  5  3  3 -2.4920  2.6282
 2003  5  3  4 -3.7693 -1.3700
 2003  5  3  5 -3.2414 -5.1908
 2003  5  3  6 -6.1764 -8.8542
 2003  5  3  7 -7.3881 -9.3965
 2003  5  3  8 -7.0578 -13.1322
 2003  5  3  9 -6.4488 -9.5577
 2003  5  3 10 -5.4192 -10.1232
 2003  5  3 11 -1.2212 -7.9739
 2003  5  3 12  0.5478 -6.2500
 2003  5  3 13  2.4031 -6.0166
 2003  5  3 14  2.9329 -8.3728
 2003  5  3 15  5.8744 -9.7021
 2003  5  3 16  7.9976 -11.8897
 2003  5  3 17  9.2394 -10.3054
 2003  5  3 18  9.4624 -4.5412
 2003  5  3 19 10.5126 -0.9916
 2003  5  3 20  4.9012  3.3194
 2003  5  3 21  1.0097  6.7942
 2003  5  3 22 -1.7674  9.9459
 2003  5  3 23 -5.7853 10.0481
 2003  5  4  0 -9.3249 11.0227
 2003  5  4  1 -10.1358  8.3357
 2003  5  4  2 -10.5460  4.8518
 2003  5  4  3 -11.0313 -1.2456
 2003  5  4  4 -8.7329 -7.2596
 2003  5  4  5 -4.7383 -10.4745
 2003  5  4  6 -2.1120 -13.9830
 2003  5  4  7  2.5633 -16.5040
 2003  5  4  8  6.0811 -15.2403
 2003  5  4  9  8.4074 -12.0430
 2003  5  4 10 10.5381 -5.2384
 2003  5  4 11 11.7465 -1.1389
 2003  5  4 12  9.5056  2.9711
 2003  5  4 13  5.8562  3.8654
 2003  5  4 14  4.1607  6.5616
 2003  5  4 15  0.8838  7.1445
 2003  5  4 16 -0.5325  3.8882
 2003  5  4 17 -2.1729  1.8905
 2003  5  4 18 -7.5265 -1.9216
 2003  5  4 19 -8.8720 -5.8924
 2003  5  4 20 -7.3907 -9.2267
 2003  5  4 21 -6.1152 -8.5143
 2003  5  4 22 -2.0879 -10.3129
 2003  5  4 23  2.1008 -8.4921
 2003  5  5  0  5.5450 -8.2345
 2003  5  5  1  9.2573 -5.1949
 2003  5  5  2 12.7455 -0.4460
 2003  5  5  3 11.8365  1.9664
 2003  5  5  4  8.6497  4.5794
 2003  5  5  5  8.6028  4.2300
 2003  5  5  6  6.3304  4.2033
 2003  5  5  7  3.3391  3.5436
 2003  5  5  8 -0.5008  2.7356
 2003  5  5  9 -3.3138  0.7017
 2003  5  5 10 -3.5661  0.1982
 2003  5  5 11 -6.5357 -0.6720
 2003  5  5 12 -6.3106 -3.1554
 2003  5  5 13 -3.0590 -5.2766
 2003  5  5 14 -1.3998 -8.7879
 2003  5  5 15  3.6665 -9.7364
 2003  5  5 16  0.4923 -14.6278
 2003  5  5 17  3.0028 -13.9645
 2003  5  5 18  7.2956 -13.0850
 2003  5  5 19  8.6059 -12.1981
 2003  5  5 20 10.5349 -7.6042
 2003  5  5 21 10.4183 -6.8824
 2003  5  5 22  9.2746 -0.7913
 2003  5  5 23  6.8894  2.1469
 2003  5  6  0  3.7778  5.5224
 2003  5  6  1  1.0467  5.6783
 2003  5  6  2  0.2132  4.7620
 2003  5  6  3 -2.3888  2.9854
 2003  5  6  4 -2.9684  0.5223
 2003  5  6  5 -1.8435 -2.5300
 2003  5  6  6 -1.9545 -4.3332
 2003  5  6  7 -2.9771 -6.5945
 2003  5  6  8 -1.0056 -7.6891
 2003  5  6  9  2.1747 -10.0878
 2003  5  6 10  5.5177 -9.4830
 2003  5  6 11  4.7354 -7.1901
 2003  5  6 12  7.6957 -8.2265
 2003  5  6 13  7.6230 -5.6439
 2003  5  6 14  9.1561 -3.6783
 2003  5  6 15  9.8600 -2.7431
 2003  5  6 16  7.8984 -3.0592
 2003  5  6 17  7.5787 -4.4376
 2003  5  6 18  7.3681 -3.1019
 2003  5  6 19  4.9633  1.1972
 2003  5  6 20  3.0494  0.8198
 2003  5  6 21  1.8862  1.3932
 2003  5  6 22  0.4029  2.1526
 2003  5  6 23 -0.9702  2.0370
 2003  5  7  0 -4.0090  1.1972
 2003  5  7  1 -3.8222  2.3395
 2003  5  7  2 -4.7021  2.3654
 2003  5  7  3 -0.6175 -0.4204
 2003  5  7  4 -2.1246  0.3246
 2003  5  7  5  0.8638 -0.0057
 2003  5  7  6  1.9414 -2.8071
 2003  5  7  7  1.2005 -2.8278
 2003  5  7  8  2.3371 -3.1150
 2003  5  7  9  4.6339 -3.2406
 2003  5  7 10  6.4230 -4.6939
 2003  5  7 11  4.6359 -1.2894
 2003  5  7 12  4.6255 -0.7800
 2003  5  7 13  4.3778  0.4382
 2003  5  7 14  2.5295  1.9284
 2003  5  7 15  0.1044 -0.0983
 2003  5  7 16  0.5922 -2.2275
 2003  5  7 17 -2.0686 -4.3634
 2003  5  7 18  0.5643 -7.0383
 2003  5  7 19  1.5184 -8.3144
 2003  5  7 20  1.9565 -5.9693
 2003  5  7 21  3.8684 -5.2217
 2003  5  7 22  3.9386 -5.2155
 2003  5  7 23  4.3637 -2.7093
 2003  5  8  0  2.2469 -1.2833
 2003  5  8  1  3.9857  0.8769
 2003  5  8  2  4.2699  0.4745
 2003  5  8  3  3.6432  1.1772
 2003  5  8  4  5.0113  1.5997
 2003  5  8  5  5.6343  1.2419
 2003  5  8  6  4.8648  1.7752
 2003  5  8  7  0.3580  2.0733
 2003  5  8  8 -2.8703 -2.9208
 2003  5  8  9 -2.3977 -5.9592
 2003  5  8 10  1.0031 -6.5721
 2003  5  8 11  1.6437 -6.9475
 2003  5  8 12  1.0993 -7.5061
 2003  5  8 13 -3.6552 -9.3161
 2003  5  8 14 -3.2555 -9.9125
 2003  5  8 15 -2.5935 -6.2679
 2003  5  8 16 -0.7050 -7.7116
 2003  5  8 17  0.5731 -4.7756
 2003  5  8 18  2.5086 -6.2880
 2003  5  8 19  4.9531 -4.7029
 2003  5  8 20  5.0823 -2.3969
 2003  5  8 21  5.8389 -3.8326
 2003  5  8 22  4.3968 -1.2443
 2003  5  8 23  3.5295 -0.2793
 2003  5  9  0  2.0162  1.4912
 2003  5  9  1 -0.7074  2.1968
 2003  5  9  2 -2.8973  1.0939
 2003  5  9  3 -3.2307  0.4731
 2003  5  9  4 -3.5927 -1.0049
 2003  5  9  5 -3.8607 -2.3019
 2003  5  9  6 -2.7461 -0.8096
 2003  5  9  7 -1.0370 -3.0420
 2003  5  9  8 -3.5473 -6.0614
 2003  5  9  9 -3.1713 -10.8875
 2003  5  9 10  2.0847 -12.2436
 2003  5  9 11  4.5406 -10.7501
 2003  5  9 12  7.0407 -10.6041
 2003  5  9 13  7.6596 -6.1404
 2003  5  9 14  6.9470 -4.1295
 2003  5  9 15  5.2218 -2.6127
 2003  5  9 16  4.2972 -0.4399
 2003  5  9 17  2.4406  2.0585
 2003  5  9 18  0.0141  3.2717
 2003  5  9 19  0.0795  3.0083
 2003  5  9 20 -0.8969  0.6816
 2003  5  9 21  1.4639  0.4083
 2003  5  9 22  0.4581 -0.8466
 2003  5  9 23  0.4252 -2.6867
 2003  5 10  0 -1.0186 -1.0218
 2003  5 10  1 -1.0119 -4.4779
 2003  5 10  2 -2.3135 -5.3583
 2003  5 10  3 -2.0104 -4.3005
 2003  5 10  4 -1.6718 -2.5423
 2003  5 10  5 -0.4476 -1.4927
 2003  5 10  6  1.1477  0.9028
 2003  5 10  7  1.5939  2.0579
 2003  5 10  8  1.6683  2.5956
 2003  5 10  9  0.9176  1.5670
 2003  5 10 10  1.0569  1.3464
 2003  5 10 11  0.4534  0.6770
 2003  5 10 12 -0.1727 -0.8448
 2003  5 10 13 -0.6128 -2.6762
 2003  5 10 14 -1.7173 -3.2645
 2003  5 10 15 -1.8448 -3.2289
 2003  5 10 16 -2.0769 -1.8285
 2003  5 10 17 -3.0221  0.2957
 2003  5 10 18 -2.3921  1.8685
 2003  5 10 19 -2.4194  4.3296
 2003  5 10 20  1.3693  3.0003
 2003  5 10 21  1.7296  4.5508
 2003  5 10 22  3.3295  3.2457
 2003  5 10 23  1.3907  3.8423
 2003  5 11  0  0.8645  2.9424
 2003  5 11  1  4.1504  1.3486
 2003  5 11  2  5.0360  5.2805
 2003  5 11  3  4.2959  6.7709
 2003  5 11  4  1.6480  8.4911
 2003  5 11  5  1.2192  8.8862
 2003  5 11  6  0.1933 10.2047
 2003  5 11  7 -1.6270 10.4730
 2003  5 11  8 -7.2974 10.1178
 2003  5 11  9 -11.8543  4.6776
 2003  5 11 10 -9.7618  0.5685
 2003  5 11 11 -3.8927 -2.1476
 2003  5 11 12 -5.0844 -6.2813
 2003  5 11 13 -3.1486 -6.0900
 2003  5 11 14 -1.5007 -8.0432
 2003  5 11 15  2.7415 -4.2956
 2003  5 11 16  4.5068 -5.4291
 2003  5 11 17  6.9047 -0.8593
 2003  5 11 18  7.0733  3.3863
 2003  5 11 19  3.7471  9.8742
 2003  5 11 20  4.6632 11.1682
 2003  5 11 21  0.8505 14.1325
 2003  5 11 22 -0.2430 12.6333
 2003  5 11 23 -2.5993 10.8776
 2003  5 12  0 -1.8752  9.7140
 2003  5 12  1 -4.6408  4.2155
 2003  5 12  2 -5.7632  2.7539
 2003  5 12  3 -4.0717  0.4932
 2003  5 12  4 -5.6209 -0.8117
 2003  5 12  5 -4.6524 -0.8154
 2003  5 12  6 -3.0538  2.4769
 2003  5 12  7 -3.6545  2.3388
 2003  5 12  8 -0.5287  3.4072
 2003  5 12  9  2.1634  2.9733
 2003  5 12 10  5.0953  4.6039
 2003  5 12 11  7.1892  3.1144
 2003  5 12 12  5.6435  3.4858
 2003  5 12 13  4.0975  2.1662
 2003  5 12 14  2.4128 -0.3780
 2003  5 12 15 -0.2238  1.3956
 2003  5 12 16  1.9420  1.8764
 2003  5 12 17 -0.9302  4.9449
 2003  5 12 18 -3.8075  6.5070
 2003  5 12 19 -6.9080  8.9518
 2003  5 12 20 -5.8885 10.0627
 2003  5 12 21 -5.1776  8.7488
 2003  5 12 22 -2.7496  6.6866
 2003  5 12 23 -1.3733  2.6352
 2003  5 13  0 -0.5094 -1.5251
 2003  5 13  1  3.2564 -2.8135
 2003  5 13  2  2.4540 -3.9408
 2003  5 13  3  2.4176 -3.6183
 2003  5 13  4  4.7379 -2.9838
 2003  5 13  5  3.2974  0.1114
 2003  5 13  6  1.9640  2.1504
 2003  5 13  7  0.3613  4.8546
 2003  5 13  8 -1.0654  5.4685
 2003  5 13  9 -1.9885  6.2082
 2003  5 13 10 -2.2256  5.1709
 2003  5 13 11 -1.7951  1.0558
 2003  5 13 12 -2.3885  0.0262
 2003  5 13 13 -3.8276 -6.4385
 2003  5 13 14 -1.4181 -10.4960
 2003  5 13 15 -1.8945 -12.8255
 2003  5 13 16 -0.8790 -13.5648
 2003  5 13 17  1.6242 -9.7948
 2003  5 13 18  1.4748 -5.4894
 2003  5 13 19  3.4289 -1.1667
 2003  5 13 20  3.0283  2.6032
 2003  5 13 21  6.7416  6.5655
 2003  5 13 22  4.9079  8.8709
 2003  5 13 23  3.0589  7.3421
 2003  5 14  0  5.3953  5.0785
 2003  5 14  1  1.5348  4.1166
 2003  5 14  2 -0.1340 -1.1320
 2003  5 14  3 -1.4977 -3.0413
 2003  5 14  4 -1.6462 -3.6846
 2003  5 14  5 -4.6398 -6.4063
 2003  5 14  6 -3.2802 -6.9638
 2003  5 14  7 -1.6288 -5.3429
 2003  5 14  8  2.9937 -0.9170
 2003  5 14  9  2.8409  3.5811
 2003  5 14 10  4.6093  5.5681
 2003  5 14 11  3.2362  3.7283
 2003  5 14 12  2.2211  5.1927
 2003  5 14 13  2.2773  1.6012
 2003  5 14 14  2.5919 -2.8657
 2003  5 14 15  3.3107 -4.1547
 2003  5 14 16  2.0159 -4.6379
 2003  5 14 17  0.2194 -3.1934
 2003  5 14 18 -1.6785  0.6694
 2003  5 14 19 -5.8930  2.6150
 2003  5 14 20 -6.2963  6.6879
 2003  5 14 21 -6.3886  9.9301
 2003  5 14 22 -8.0984 10.2875
 2003  5 14 23 -8.9872  8.5938
 2003  5 15  0 -7.9121  5.7605
 2003  5 15  1 -6.7537 -4.5940
 2003  5 15  2 -5.6681 -5.6223
 2003  5 15  3 -5.9913 -11.8706
 2003  5 15  4 -5.1613 -12.5136
 2003  5 15  5 -0.0357 -12.1542
 2003  5 15  6 -3.0985 -13.0060
 2003  5 15  7 -3.5517 -9.0345
 2003  5 15  8 -1.1849 -5.8238
 2003  5 15  9  1.7167  0.5164
 2003  5 15 10  0.8113  7.4760
 2003  5 15 11  4.0557 10.6816
 2003  5 15 12  3.9748 10.9460
 2003  5 15 13 -1.1394 12.5765
 2003  5 15 14 -7.4022  7.4012
 2003  5 15 15 -14.0138  3.3047
 2003  5 15 16 -15.2028 -4.3562
 2003  5 15 17 -21.1929 -3.8696
 2003  5 15 18 -20.8033 -4.3987
 2003  5 15 19 -18.8091 -2.9145
 2003  5 15 20 -18.9765 -0.8514
 2003  5 15 21 -19.7136 -0.6006
 2003  5 15 22 -13.5622 -2.5986
 2003  5 15 23 -10.0414 -1.4732
 2003  5 16  0 -4.2984 -4.2209
 2003  5 16  1 -2.6228 -8.5065
 2003  5 16  2 -1.1042 -7.4652
 2003  5 16  3 -0.3713 -7.7832
 2003  5 16  4  3.0046 -7.8617
 2003  5 16  5  4.0426 -2.4133
 2003  5 16  6  1.6949  0.3974
 2003  5 16  7 -4.2215  6.6874
 2003  5 16  8 -9.4160  6.2796
 2003  5 16  9 -13.5614  9.4253
 2003  5 16 10 -14.5485 10.7358
 2003  5 16 11 -13.1353  8.5802
 2003  5 16 12 -12.9046  6.2911
 2003  5 16 13 -10.2549  3.4474
 2003  5 16 14 -8.5944 -1.6014
 2003  5 16 15 -5.1884 -8.9252
 2003  5 16 16 -3.3188 -13.4066
 2003  5 16 17  0.7237 -10.8257
 2003  5 16 18 -0.6722 -7.3056
 2003  5 16 19 -2.2460 -2.2130
 2003  5 16 20 -2.7949  3.5051
 2003  5 16 21 -4.4438  9.4575
 2003  5 16 22 -6.2971 11.5785
 2003  5 16 23 -6.5713 13.5396
 2003  5 17  0 -5.3543 15.3584
 2003  5 17  1 -4.7886 12.3596
 2003  5 17  2 -5.1452 10.2279
 2003  5 17  3 -6.2997  5.6970
 2003  5 17  4 -7.5980  2.2706
 2003  5 17  5 -4.4437 -2.4216
 2003  5 17  6 -2.2144 -5.2417
 2003  5 17  7 -0.4452 -4.7480
 2003  5 17  8 -0.0589 -4.1569
 2003  5 17  9 -1.1839 -3.6572
 2003  5 17 10  0.7142  1.5221
 2003  5 17 11  1.2220  2.6353
 2003  5 17 12  1.2476  2.5193
 2003  5 17 13  1.9560  3.2342
 2003  5 17 14  1.6103  0.6466
 2003  5 17 15  1.0700 -0.2644
 2003  5 17 16  3.2429 -3.4171
 2003  5 17 17  0.0117 -0.9799
 2003  5 17 18 -0.8709 -2.1520
 2003  5 17 19 -2.1665 -1.2856
 2003  5 17 20 -4.4623 -0.0380
 2003  5 17 21 -3.1841  1.8073
 2003  5 17 22 -3.0448  5.0377
 2003  5 17 23 -0.9876  5.5158
 2003  5 18  0 -1.2150  5.5751
 2003  5 18  1 -3.8015  6.2429
 2003  5 18  2 -5.6636  7.5783
 2003  5 18  3 -0.1652  1.6426
 2003  5 18  4 -1.2414 -1.8144
 2003  5 18  5  2.1207 -5.0701
 2003  5 18  6  3.1986 -7.4081
 2003  5 18  7  2.8649 -9.3453
 2003  5 18  8  4.3748 -10.2540
 2003  5 18  9  3.6341 -5.4707
 2003  5 18 10  2.7435 -3.1683
 2003  5 18 11  1.9890  1.0292
 2003  5 18 12  2.1124  0.5413
 2003  5 18 13  0.4061 -0.3740
 2003  5 18 14  1.0628 -2.0822
 2003  5 18 15 -0.6946 -3.5245
 2003  5 18 16  1.1628 -5.2897
 2003  5 18 17  1.8268 -6.7407
 2003  5 18 18  0.2693 -7.1126
 2003  5 18 19  1.6429 -6.6883
 2003  5 18 20  6.5416 -3.0777
 2003  5 18 21  4.7815  1.0640
 2003  5 18 22  3.6583  2.9081
 2003  5 18 23  4.2982  7.1678
 2003  5 19  0  4.5574  8.6840
 2003  5 19  1  0.1695  8.2500
 2003  5 19  2  1.1269  6.6816
 2003  5 19  3 -0.7080  5.6231
 2003  5 19  4 -2.2026  3.1973
 2003  5 19  5 -2.8695  1.0805
 2003  5 19  6 -2.8587 -1.5904
 2003  5 19  7 -1.4495 -3.8546
 2003  5 19  8 -0.8821 -6.1276
 2003  5 19  9  1.7467 -7.3881
 2003  5 19 10  3.6448 -7.1188
 2003  5 19 11  3.9747 -5.1501
 2003  5 19 12  4.7054 -2.8715
 2003  5 19 13  3.2663 -0.5639
 2003  5 19 14  1.5206  0.7351
 2003  5 19 15  2.6398 -0.6691
 2003  5 19 16  1.2844 -1.5638
 2003  5 19 17  2.4555 -2.8116
 2003  5 19 18  2.6466 -3.4339
 2003  5 19 19  3.4174 -0.9905
 2003  5 19 20  2.8288 -1.4398
 2003  5 19 21  1.9829 -1.4030
 2003  5 19 22  2.2847  3.1964
 2003  5 19 23  2.9734  3.8783
 2003  5 20  0  1.7635  5.7006
 2003  5 20  1  0.0553  4.1165
 2003  5 20  2  0.2650  2.0145
 2003  5 20  3  0.8573  0.6409
 2003  5 20  4 -0.0286  0.2555
 2003  5 20  5 -0.9705 -7.4702
 2003  5 20  6  0.4749 -11.9202
 2003  5 20  7  0.7455 -13.6183
 2003  5 20  8  3.0746 -13.2784
 2003  5 20  9  4.5197 -11.5922
 2003  5 20 10  5.7527 -10.1075
 2003  5 20 11  6.6102 -7.7440
 2003  5 20 12  3.7028  0.6620
 2003  5 20 13  2.4883  3.5049
 2003  5 20 14 -3.5540  2.8538
 2003  5 20 15 -7.6604  1.6588
 2003  5 20 16 -8.1417 -4.4347
 2003  5 20 17 -5.2710 -5.8733
 2003  5 20 18 -2.0181 -5.5682
 2003  5 20 19 -4.0260 -7.8755
 2003  5 20 20  0.0551 -8.4246
 2003  5 20 21  3.4555 -6.7002
 2003  5 20 22  6.6139 -9.2697
 2003  5 20 23 10.4245 -6.6394
 2003  5 21  0 15.6372  0.9759
 2003  5 21  1 15.0860  5.9726
 2003  5 21  2 12.2389 13.2518
 2003  5 21  3 10.8642 11.9493
 2003  5 21  4  9.1827 11.8767
 2003  5 21  5 -4.0550  8.6146
 2003  5 21  6 -14.0511  3.6285
 2003  5 21  7 -22.0478 -0.6981
 2003  5 21  8 -18.1163 -11.4026
 2003  5 21  9 -20.2567 -17.9190
 2003  5 21 10 -16.6815 -25.6379
 2003  5 21 11 -8.9469 -29.9495
 2003  5 21 12 -7.3887 -41.0739
 2003  5 21 13 -3.7433 -40.0590
 2003  5 21 14 -1.3615 -42.1681
 2003  5 21 15  4.2007 -31.9326
 2003  5 21 16  0.2396 -24.1744
 2003  5 21 17 -1.6473 -20.8155
 2003  5 21 18 -5.9985 -15.6127
 2003  5 21 19 -9.6496 -16.4157
 2003  5 21 20 -9.3048 -16.1376
 2003  5 21 21 -7.6950 -14.4063
 2003  5 21 22 -9.5885 -12.3169
 2003  5 21 23 -4.4773 -5.0672
 2003  5 22  0 -8.0998 -6.1408
 2003  5 22  1 -14.1398  0.4450
 2003  5 22  2 -18.8058  3.4463
 2003  5 22  3 -20.0979  3.3253
 2003  5 22  4 -19.4334 -0.9874
 2003  5 22  5 -22.3384 -4.5348
 2003  5 22  6 -19.9809 -10.8288
 2003  5 22  7 -19.2821 -11.1504
 2003  5 22  8 -16.9648 -12.0584
 2003  5 22  9 -14.9855 -13.2984
 2003  5 22 10 -12.5453 -13.8117
 2003  5 22 11 -8.2634 -19.6281
 2003  5 22 12 -4.5148 -20.4655
 2003  5 22 13 -0.3012 -19.0024
 2003  5 22 14  5.7533 -13.6286
 2003  5 22 15 11.4353 -6.4134
 2003  5 22 16  7.5607  4.3901
 2003  5 22 17  4.5696 11.3654
 2003  5 22 18 -0.8801 12.2925
 2003  5 22 19 -8.4713 13.2088
 2003  5 22 20 -18.2517 11.6843
 2003  5 22 21 -21.5582  6.0711
 2003  5 22 22 -22.7310  0.7570
 2003  5 22 23 -20.4775 -3.6558
 2003  5 23  0 -22.0459 -8.1633
 2003  5 23  1 -18.4933 -11.8764
 2003  5 23  2 -15.5721 -9.7864
 2003  5 23  3 -12.0777 -10.1241
 2003  5 23  4 -8.7096 -9.6288
 2003  5 23  5 -6.3184 -5.4821
 2003  5 23  6 -0.4932 -5.9339
 2003  5 23  7  0.4263 -4.3238
 2003  5 23  8  1.6755 -6.9565
 2003  5 23  9  1.9326 -4.9922
 2003  5 23 10  4.0485 -6.9146
 2003  5 23 11  1.3237 -6.5304
 2003  5 23 12  2.4562 -5.4592
 2003  5 23 13  2.4329 -6.0033
 2003  5 23 14  2.1055 -5.0833
 2003  5 23 15  1.0107 -5.1775
 2003  5 23 16  1.8788 -3.4386
 2003  5 23 17 -0.7430 -2.7285
 2003  5 23 18 -1.5534  0.0845
 2003  5 23 19 -1.0408  1.0629
 2003  5 23 20 -0.1944  2.6747
 2003  5 23 21  2.2476  4.7145
 2003  5 23 22 -0.0248  2.0812
 2003  5 23 23  0.7071 -0.0038
 2003  5 24  0 -1.4108 -1.1226
 2003  5 24  1  3.4224 -4.0650
 2003  5 24  2  2.0189 -1.3432
 2003  5 24  3  3.6981  0.0009
 2003  5 24  4  3.0814  0.3719
 2003  5 24  5  2.2053  2.9741
 2003  5 24  6  3.8080  3.5990
 2003  5 24  7  0.9444  5.0017
 2003  5 24  8  0.4743  2.8400
 2003  5 24  9  1.1349  0.9961
 2003  5 24 10  3.5967  0.2539
 2003  5 24 11  2.6841 -2.0907
 2003  5 24 12  0.9551 -5.8067
