% god. mj. dan. sat. NE  NW
 2003  5  5  7  1.6954 -3.2195
 2003  5  5  8 -1.5580 -4.8158
 2003  5  5  9 -6.1981 -6.7298
 2003  5  5 10 -6.2100 -5.0829
 2003  5  5 11 -9.6468 -7.5175
 2003  5  5 12 -9.0396 -8.0423
 2003  5  5 13 -3.9414 -11.0189
 2003  5  5 14 -1.4367 -14.2522
 2003  5  5 15  3.3029 -14.9493
 2003  5  5 16  2.5442 -19.9183
 2003  5  5 17  3.8807 -21.5402
 2003  5  5 18  9.5291 -21.6584
 2003  5  5 19 12.6410 -20.1406
 2003  5  5 20 15.9859 -14.0800
 2003  5  5 21 15.8669 -8.9133
 2003  5  5 22 11.9938 -0.7972
 2003  5  5 23  7.7665  4.0512
 2003  5  6  0  3.4659 12.3472
 2003  5  6  1 -2.6487 11.9405
 2003  5  6  2 -3.2768 10.5855
 2003  5  6  3 -5.4593  6.4180
 2003  5  6  4 -5.5902 -1.2020
 2003  5  6  5 -3.4613 -6.9659
 2003  5  6  6 -0.0502 -9.6873
 2003  5  6  7 -1.8948 -16.4358
 2003  5  6  8  2.8164 -15.7707
 2003  5  6  9  5.0938 -14.7816
 2003  5  6 10  5.1850 -13.4869
 2003  5  6 11  6.8337 -11.4305
 2003  5  6 12 11.2445 -10.6812
 2003  5  6 13 10.5833 -6.4155
 2003  5  6 14 11.2648 -4.7730
 2003  5  6 15 12.2442 -3.5802
 2003  5  6 16  9.3802 -2.4541
 2003  5  6 17  7.2428 -4.1747
 2003  5  6 18  6.1489 -5.4742
 2003  5  6 19  6.5725 -0.9303
 2003  5  6 20  5.5036 -1.3234
 2003  5  6 21  3.8149 -0.6459
 2003  5  6 22  2.3083 -0.1064
 2003  5  6 23  3.7631  0.7788
 2003  5  7  0  1.3528  3.9664
 2003  5  7  1  1.4940  3.9674
 2003  5  7  2  3.4561  1.2807
 2003  5  7  3  6.1754  1.9985
 2003  5  7  4  5.9673 -0.1038
 2003  5  7  5  8.9836 -1.0223
 2003  5  7  6 10.6221 -2.6133
 2003  5  7  7  8.4694 -4.9062
 2003  5  7  8 10.6390 -8.3088
 2003  5  7  9 12.7695 -9.4473
 2003  5  7 10 11.6412 -9.2784
 2003  5  7 11 10.8672 -8.9835
 2003  5  7 12 11.3844 -6.7556
 2003  5  7 13  7.3968 -5.1729
 2003  5  7 14  6.5947 -1.8311
 2003  5  7 15  4.1438 -3.7139
 2003  5  7 16  5.2180 -5.0780
 2003  5  7 17  0.5300 -8.0283
 2003  5  7 18  4.5104 -12.0006
 2003  5  7 19  5.3448 -12.1686
 2003  5  7 20  7.4203 -11.4839
 2003  5  7 21  8.4622 -11.1107
 2003  5  7 22  7.8510 -7.9981
 2003  5  7 23  7.8385 -4.4887
 2003  5  8  0  7.9721  0.8157
 2003  5  8  1 11.8269  3.2426
 2003  5  8  2 13.7205  2.4036
 2003  5  8  3 11.8801  5.5512
 2003  5  8  4 12.7381  4.2225
 2003  5  8  5 13.8924  7.4541
 2003  5  8  6  6.5075  8.2387
 2003  5  8  7 -0.2731  2.8396
 2003  5  8  8 -1.6232 -5.0461
 2003  5  8  9  1.1281 -8.8090
 2003  5  8 10 -0.0368 -11.8542
 2003  5  8 11 -2.0162 -14.8219
 2003  5  8 12 -2.9227 -17.0629
 2003  5  8 13 -1.1114 -17.6583
 2003  5  8 14  2.2531 -15.6927
 2003  5  8 15  2.7812 -12.8371
 2003  5  8 16  2.2050 -10.2332
 2003  5  8 17  3.2256 -7.1409
 2003  5  8 18  4.8577 -7.5754
 2003  5  8 19  6.7648 -6.9340
 2003  5  8 20  9.1821 -3.7422
 2003  5  8 21  9.0325 -3.4838
 2003  5  8 22  9.0327 -2.3740
 2003  5  8 23  3.1192 -0.0128
 2003  5  9  0  0.9644  5.9664
 2003  5  9  1 -3.7923  6.7413
 2003  5  9  2 -9.4961  6.1574
 2003  5  9  3 -10.2657  1.7530
 2003  5  9  4 -6.7624 -2.5181
 2003  5  9  5 -6.8794 -6.4544
 2003  5  9  6 -5.1317 -7.1465
 2003  5  9  7 -1.7123 -8.7367
 2003  5  9  8  1.2724 -12.7097
 2003  5  9  9  3.1174 -13.0607
 2003  5  9 10  3.6963 -14.2438
 2003  5  9 11  5.1608 -16.9731
 2003  5  9 12  9.5155 -16.2401
 2003  5  9 13  9.8981 -12.1928
 2003  5  9 14  7.2849 -9.3702
 2003  5  9 15  7.7941 -5.5317
 2003  5  9 16  6.7604 -0.4964
 2003  5  9 17  3.8819  3.4592
 2003  5  9 18  2.4844  5.3619
 2003  5  9 19 -0.7795  6.7990
 2003  5  9 20 -5.1439  2.5603
 2003  5  9 21 -4.7596  0.4554
 2003  5  9 22 -3.2832 -2.5715
 2003  5  9 23 -2.6805 -4.7684
 2003  5 10  0 -1.9751 -5.6115
 2003  5 10  1 -0.7215 -5.9111
 2003  5 10  2  0.5860 -5.1967
 2003  5 10  3  0.9416 -3.4119
 2003  5 10  4  1.9830 -0.8723
 2003  5 10  5  4.3116  0.4588
 2003  5 10  6  5.6461 -0.4597
 2003  5 10  7  5.8050  2.3675
 2003  5 10  8  7.8705  4.8262
 2003  5 10  9  5.6415  6.6664
 2003  5 10 10  3.5651  3.9133
 2003  5 10 11  1.5826  0.6227
 2003  5 10 12 -0.7306 -2.9079
 2003  5 10 13 -2.4197 -5.1326
 2003  5 10 14 -3.1976 -8.9110
 2003  5 10 15 -5.0324 -7.8232
 2003  5 10 16 -4.2144 -5.9870
 2003  5 10 17 -4.1590 -2.8497
 2003  5 10 18 -2.6347 -0.9956
 2003  5 10 19 -1.7260  1.5945
 2003  5 10 20 -0.1419  2.5954
 2003  5 10 21  2.9637  0.5725
 2003  5 10 22  6.3696 -0.2130
 2003  5 10 23  4.9767 -2.1293
 2003  5 11  0  7.3913 -0.9397
 2003  5 11  1  7.6381 -1.7451
 2003  5 11  2  7.2326  3.8416
 2003  5 11  3  6.0019  6.2848
 2003  5 11  4  0.5847  8.8612
 2003  5 11  5 -5.1022  9.9096
 2003  5 11  6 -7.2452 10.3487
 2003  5 11  7 -7.6106 10.7615
 2003  5 11  8 -9.5554  6.9084
 2003  5 11  9 -8.3777  1.9972
 2003  5 11 10 -5.3888 -4.8171
 2003  5 11 11 -3.0592 -11.4156
 2003  5 11 12 -1.2174 -13.7433
 2003  5 11 13  0.9862 -15.1721
 2003  5 11 14  3.8954 -14.9123
 2003  5 11 15  6.0307 -11.5392
 2003  5 11 16  8.2946 -7.4889
 2003  5 11 17  8.3689 -0.3755
 2003  5 11 18  5.4854  6.6181
 2003  5 11 19  1.5415 12.5145
 2003  5 11 20 -0.0558 15.6113
 2003  5 11 21 -1.6565 17.5297
 2003  5 11 22 -3.7698 16.4398
 2003  5 11 23 -4.8873 13.4680
 2003  5 12  0 -6.5209  7.4161
 2003  5 12  1 -8.7560  0.1947
 2003  5 12  2 -9.5535 -3.8813
 2003  5 12  3 -6.2851 -6.6385
 2003  5 12  4 -5.3904 -8.3280
 2003  5 12  5 -4.4687 -7.1652
 2003  5 12  6 -2.4912 -5.4967
 2003  5 12  7 -0.8038 -0.8909
 2003  5 12  8  0.5284  2.7248
 2003  5 12  9  5.7081  3.9058
 2003  5 12 10  5.6855  5.3656
 2003  5 12 11  6.6282  3.6598
 2003  5 12 12  6.4365  2.3314
 2003  5 12 13  3.8463 -0.6085
 2003  5 12 14  2.6348 -3.4208
 2003  5 12 15 -1.4427 -2.0330
 2003  5 12 16 -1.7020 -0.4354
 2003  5 12 17 -5.0897  2.9438
 2003  5 12 18 -7.1737  6.1853
 2003  5 12 19 -9.4414  9.4498
 2003  5 12 20 -8.2986 10.9754
 2003  5 12 21 -5.9377 11.5916
 2003  5 12 22 -2.2236  9.2299
 2003  5 12 23 -0.3910  4.4175
 2003  5 13  0  0.7419 -0.3743
 2003  5 13  1  2.9029 -5.7515
 2003  5 13  2  2.9564 -6.2943
 2003  5 13  3  6.1346 -5.7515
 2003  5 13  4  5.7425 -4.8941
 2003  5 13  5  4.5549 -0.9127
 2003  5 13  6  4.4559  5.1599
 2003  5 13  7  1.4098 11.6755
 2003  5 13  8 -3.1835 14.2506
 2003  5 13  9 -3.2280 13.5598
 2003  5 13 10 -3.2058  9.9647
 2003  5 13 11 -6.0280  5.0093
 2003  5 13 12 -4.9586  0.1109
 2003  5 13 13 -4.7224 -7.4742
 2003  5 13 14 -4.7679 -13.9601
 2003  5 13 15 -3.2387 -16.8727
 2003  5 13 16 -3.8400 -15.7838
 2003  5 13 17 -0.6707 -11.0125
 2003  5 13 18  1.5393 -3.1689
 2003  5 13 19  1.6625  3.8906
 2003  5 13 20  3.8829 11.0986
 2003  5 13 21  6.2112 17.6287
 2003  5 13 22  4.5206 21.9682
 2003  5 13 23 -0.8697 19.7678
 2003  5 14  0 -0.9091 16.2422
 2003  5 14  1 -1.8047  9.8991
 2003  5 14  2 -3.5575  2.3478
 2003  5 14  3 -5.7661 -4.0233
 2003  5 14  4 -5.0675 -6.0253
 2003  5 14  5 -5.4006 -9.3216
 2003  5 14  6 -4.4028 -8.0168
 2003  5 14  7 -0.9179 -5.6514
 2003  5 14  8  0.5733  2.6986
 2003  5 14  9  2.0696  5.4603
 2003  5 14 10  2.0699  8.0275
 2003  5 14 11  4.0343  7.5307
 2003  5 14 12  2.4382  3.9608
 2003  5 14 13  2.7692 -1.9279
 2003  5 14 14  1.9530 -6.0613
 2003  5 14 15  3.5491 -7.7897
 2003  5 14 16  3.7976 -7.1238
 2003  5 14 17  2.4543 -2.0260
 2003  5 14 18 -1.1008  3.1551
 2003  5 14 19 -2.1751  7.8029
 2003  5 14 20 -0.7254 12.5993
 2003  5 14 21 -0.7219 16.9086
 2003  5 14 22 -3.0121 17.9129
 2003  5 14 23 -2.0470 18.2277
 2003  5 15  0 -0.5651 11.1830
 2003  5 15  1  0.8283  1.6163
 2003  5 15  2  1.8053 -5.0872
 2003  5 15  3  2.1879 -14.2721
 2003  5 15  4  6.1616 -15.9876
 2003  5 15  5  6.6955 -13.5760
 2003  5 15  6  3.6534 -14.9220
 2003  5 15  7  5.9003 -12.8260
 2003  5 15  8  8.1399 -8.7980
 2003  5 15  9  7.7357  5.1364
 2003  5 15 10  7.2419  9.3240
 2003  5 15 11  5.7678 14.1001
 2003  5 15 12  6.1026 13.1557
 2003  5 15 13  0.5515  9.7997
 2003  5 15 14 -6.2938  4.4734
 2003  5 15 15 -10.6702 -3.2378
 2003  5 15 16 -10.4095 -12.4153
 2003  5 15 17 -12.6909 -13.2960
 2003  5 15 18 -18.4568 -10.7586
 2003  5 15 19 -17.9898 -6.1490
 2003  5 15 20 -20.3809 -3.2344
 2003  5 15 21 -15.9712 -0.0540
 2003  5 15 22 -11.7323 -3.0957
 2003  5 15 23 -5.4984 -2.5492
 2003  5 16  0  1.0981 -5.8788
 2003  5 16  1  6.0240 -8.8180
 2003  5 16  2 10.2086 -10.4199
 2003  5 16  3  9.2622 -12.0557
 2003  5 16  4 14.6293 -11.9799
 2003  5 16  5 16.5356 -6.0638
 2003  5 16  6  9.0557 -0.1097
 2003  5 16  7  2.0880  3.3198
 2003  5 16  8 -2.7308  9.7814
 2003  5 16  9 -13.1545 10.6125
 2003  5 16 10 -16.6836 11.6923
 2003  5 16 11 -18.2604  9.8316
 2003  5 16 12 -19.7996  4.2281
 2003  5 16 13 -16.5645 -2.1501
 2003  5 16 14 -11.9261 -9.6637
 2003  5 16 15 -6.2127 -19.5614
 2003  5 16 16 -3.0406 -21.7683
 2003  5 16 17  1.4468 -18.7135
 2003  5 16 18  1.5196 -11.3876
 2003  5 16 19  1.8710 -7.5993
 2003  5 16 20 -0.3597 -1.7250
 2003  5 16 21 -3.7343  5.4673
 2003  5 16 22 -8.3106 12.9019
 2003  5 16 23 -7.9073 14.6107
 2003  5 17  0 -7.6626 14.3195
 2003  5 17  1 -9.2129 11.2165
 2003  5 17  2 -9.6543  6.3784
 2003  5 17  3 -5.9294 -0.9396
 2003  5 17  4 -7.2003 -8.6173
 2003  5 17  5 -3.5189 -13.8084
 2003  5 17  6 -0.7124 -18.3538
 2003  5 17  7  0.8695 -16.6700
 2003  5 17  8  1.0810 -14.1846
 2003  5 17  9  2.4830 -11.1845
 2003  5 17 10  4.0091 -4.4662
 2003  5 17 11  3.4964  0.9458
 2003  5 17 12  2.5293  3.8042
 2003  5 17 13  2.3787  4.9953
 2003  5 17 14  1.2332  0.3307
 2003  5 17 15  2.5540 -3.1148
 2003  5 17 16  2.1142 -5.8159
 2003  5 17 17  0.4057 -5.3737
 2003  5 17 18 -1.5145 -3.0946
 2003  5 17 19 -2.9657 -2.1087
 2003  5 17 20 -5.4312  1.5415
 2003  5 17 21 -7.8531  3.7467
 2003  5 17 22 -8.0281  4.8852
 2003  5 17 23 -3.0670  7.8428
 2003  5 18  0 -1.3397  8.6589
 2003  5 18  1 -2.1542 10.5942
 2003  5 18  2 -0.3549  7.2349
 2003  5 18  3  1.5070 -0.4107
 2003  5 18  4  1.2076 -5.0135
 2003  5 18  5  1.1160 -8.5200
 2003  5 18  6  0.8810 -9.6417
 2003  5 18  7  1.0608 -11.2680
 2003  5 18  8  1.4491 -10.7572
 2003  5 18  9 -0.6673 -5.3702
 2003  5 18 10 -1.3486 -1.6632
 2003  5 18 11 -3.0575  2.2047
 2003  5 18 12 -4.0355  2.8767
 2003  5 18 13 -5.4770  2.0182
 2003  5 18 14 -6.0417 -0.3743
 2003  5 18 15 -3.7683 -4.9654
 2003  5 18 16 -1.5739 -8.9775
 2003  5 18 17 -0.1012 -9.4706
 2003  5 18 18  0.3899 -10.8129
 2003  5 18 19  2.5271 -8.0754
 2003  5 18 20  6.3943 -4.2360
 2003  5 18 21  3.7825  1.6952
 2003  5 18 22  3.6519  7.6088
 2003  5 18 23  3.8836 13.8186
 2003  5 19  0  1.3635 17.6519
 2003  5 19  1 -2.1097 21.2711
 2003  5 19  2 -0.7546 19.3835
 2003  5 19  3 -2.9389 15.3221
 2003  5 19  4 -7.3208  9.9052
 2003  5 19  5 -6.8803  2.8563
 2003  5 19  6 -5.3979 -4.7965
 2003  5 19  7 -4.9708 -11.7899
 2003  5 19  8 -5.0985 -16.3549
 2003  5 19  9 -1.6286 -16.0557
 2003  5 19 10  1.1745 -12.5902
 2003  5 19 11  4.9615 -6.7628
 2003  5 19 12  4.3236 -2.3373
 2003  5 19 13  5.2936  1.0091
 2003  5 19 14  2.4005  2.8575
 2003  5 19 15  2.8272  1.5225
 2003  5 19 16  3.3872 -0.0881
 2003  5 19 17  4.2558 -1.1052
 2003  5 19 18  1.4637 -2.8533
 2003  5 19 19  2.1864 -2.0401
 2003  5 19 20  0.7775 -1.1926
 2003  5 19 21  0.1150  1.5202
 2003  5 19 22  1.5723  4.7224
 2003  5 19 23  0.7005  8.5022
 2003  5 20  0 -0.7238 13.2449
 2003  5 20  1 -2.4683 13.7281
 2003  5 20  2 -4.5387 11.0921
 2003  5 20  3 -1.5611  6.8955
 2003  5 20  4 -1.3659  6.1041
 2003  5 20  5 -1.3957 -0.2963
 2003  5 20  6 -1.7341 -7.5415
 2003  5 20  7  0.2128 -11.3023
 2003  5 20  8  4.0351 -12.2719
 2003  5 20  9  3.6499 -10.9621
 2003  5 20 10  5.2375 -9.6927
 2003  5 20 11  5.5148 -6.9741
 2003  5 20 12  4.5088 -2.2056
 2003  5 20 13  1.8292 -0.7139
 2003  5 20 14  0.5078  2.1904
 2003  5 20 15 -1.7191  2.9279
 2003  5 20 16 -3.9467  0.6558
 2003  5 20 17 -6.5319 -2.5164
 2003  5 20 18 -4.0873 -3.0257
 2003  5 20 19 -4.6863 -4.4686
 2003  5 20 20 -2.0250 -3.2881
 2003  5 20 21 -0.4687 -1.2151
 2003  5 20 22  5.2437 -3.0895
 2003  5 20 23  6.3546 -3.6027
 2003  5 21  0  8.4023  2.2362
 2003  5 21  1 11.2050  4.7427
 2003  5 21  2  7.8472 16.6949
 2003  5 21  3  7.7357 19.6476
 2003  5 21  4  3.9318 21.6708
 2003  5 21  5 -3.5507 22.4896
 2003  5 21  6 -14.0378 11.6285
 2003  5 21  7 -19.6232 -1.2546
 2003  5 21  8 -20.7290 -14.4329
 2003  5 21  9 -18.9286 -26.4702
 2003  5 21 10 -14.0714 -34.9227
 2003  5 21 11 -6.5437 -40.0352
 2003  5 21 12 -4.4209 -40.4983
 2003  5 21 13  0.0133 -41.6163
 2003  5 21 14  1.0248 -44.9567
 2003  5 21 15  5.2221 -38.4428
 2003  5 21 16  2.9895 -31.0358
 2003  5 21 17  1.4891 -23.2578
 2003  5 21 18 -3.4858 -18.9556
 2003  5 21 19 -9.4725 -20.4977
 2003  5 21 20 -8.1615 -21.0056
 2003  5 21 21 -8.1992 -18.4416
 2003  5 21 22 -9.2609 -15.8509
 2003  5 21 23 -4.0180 -9.0381
 2003  5 22  0 -7.9742 -5.8792
 2003  5 22  1 -13.3344 -2.1425
 2003  5 22  2 -21.0633  0.1098
 2003  5 22  3 -25.3560 -0.7388
 2003  5 22  4 -24.8189 -5.5389
 2003  5 22  5 -26.7153 -9.5926
 2003  5 22  6 -23.4874 -19.5557
 2003  5 22  7 -20.3270 -19.2488
 2003  5 22  8 -19.1693 -23.1212
 2003  5 22  9 -16.8982 -23.2376
 2003  5 22 10 -14.5456 -27.8779
 2003  5 22 11 -8.9766 -30.9672
 2003  5 22 12 -4.7497 -31.4282
 2003  5 22 13  3.1465 -28.1610
 2003  5 22 14  9.8494 -20.5880
 2003  5 22 15 16.0471 -9.5071
 2003  5 22 16 10.5256  3.9509
 2003  5 22 17  5.8461 11.3594
 2003  5 22 18  0.1266 15.8990
 2003  5 22 19 -10.7732 15.2113
 2003  5 22 20 -22.6618  7.8874
 2003  5 22 21 -25.6820  4.1549
 2003  5 22 22 -26.2644 -0.7777
 2003  5 22 23 -25.9637 -8.7149
 2003  5 23  0 -23.8009 -14.9475
 2003  5 23  1 -21.3634 -15.5634
 2003  5 23  2 -17.8117 -15.5642
 2003  5 23  3 -12.3072 -15.6455
 2003  5 23  4 -11.0602 -15.6875
 2003  5 23  5 -4.6636 -12.3298
 2003  5 23  6 -0.2283 -14.1021
 2003  5 23  7  2.6457 -13.2937
 2003  5 23  8  6.1898 -12.3851
 2003  5 23  9  9.9613 -11.6534
 2003  5 23 10 12.8015 -14.5041
 2003  5 23 11 11.1078 -11.7845
 2003  5 23 12  8.8943 -11.4720
 2003  5 23 13  6.8002 -9.6962
 2003  5 23 14  7.3164 -8.7673
 2003  5 23 15  5.0698 -6.7662
 2003  5 23 16  3.3558 -5.0590
 2003  5 23 17  2.5448 -3.3142
 2003  5 23 18  0.0150  1.1946
 2003  5 23 19 -0.8542 -0.3554
 2003  5 23 20 -0.1651  0.2295
 2003  5 23 21  0.2389  0.3828
 2003  5 23 22 -2.4927  0.6784
 2003  5 23 23 -1.5661 -2.4917
 2003  5 24  0 -1.6698 -7.3707
 2003  5 24  1  5.3715 -11.2077
 2003  5 24  2  3.5439 -6.6965
 2003  5 24  3  5.3544 -4.7852
 2003  5 24  4  4.3643 -1.7195
 2003  5 24  5  5.6464  0.5319
 2003  5 24  6  5.2528  2.4250
 2003  5 24  7  5.2855  3.3739
 2003  5 24  8  3.4683  2.5183
 2003  5 24  9  0.7516  0.1207
 2003  5 24 10  0.1860 -2.9703
 2003  5 24 11  0.9625 -6.1981
