% god. mj. dan. sat. NE  NW
 2003  5 24 10  3.6951  1.1049
 2003  5 24 11  2.4190 -1.8556
 2003  5 24 12 -0.5479 -6.6009
 2003  5 24 13 -4.3689 -8.8753
 2003  5 24 14 -8.6874 -12.0220
 2003  5 24 15 -12.9199 -18.1057
 2003  5 24 16 -9.6249 -19.2002
 2003  5 24 17 -3.3926 -15.3520
 2003  5 24 18  1.1111 -9.1112
 2003  5 24 19  0.9671 -6.8667
 2003  5 24 20  6.0437 -6.4267
 2003  5 24 21  7.0149 -3.4785
 2003  5 24 22  8.8547 -1.3947
 2003  5 24 23  7.9053  2.1666
 2003  5 25  0  5.9812  4.2133
 2003  5 25  1  3.3953  3.7847
 2003  5 25  2  0.5719  3.9298
 2003  5 25  3 -0.7991  2.8604
 2003  5 25  4 -4.8235  2.9412
 2003  5 25  5 -9.5549  6.0656
 2003  5 25  6 -11.5969  0.6921
 2003  5 25  7 -10.6220 -4.2313
 2003  5 25  8 -8.8338 -7.1798
 2003  5 25  9 -7.0022 -7.0491
 2003  5 25 10 -4.0617 -10.1472
 2003  5 25 11 -0.7604 -16.5227
 2003  5 25 12  0.2723 -18.3666
 2003  5 25 13  0.1493 -19.9930
 2003  5 25 14  2.4920 -19.6882
 2003  5 25 15  2.9646 -13.8396
 2003  5 25 16  3.0633 -8.8039
 2003  5 25 17  2.6154 -1.4897
 2003  5 25 18  0.1238  7.1303
 2003  5 25 19 -3.1988 10.9496
 2003  5 25 20 -5.6144 15.0178
 2003  5 25 21 -8.0924 15.8293
 2003  5 25 22 -9.6286 13.5894
 2003  5 25 23 -10.8133  9.8966
 2003  5 26  0 -11.5030  3.8956
 2003  5 26  1 -14.2989 -3.7233
 2003  5 26  2 -14.1120 -11.5624
 2003  5 26  3 -12.5407 -14.6189
 2003  5 26  4 -11.1832 -15.5358
 2003  5 26  5 -5.2133 -12.9535
 2003  5 26  6 -0.8468 -10.1401
 2003  5 26  7  1.4794 -6.9941
 2003  5 26  8  3.2601 -4.8248
 2003  5 26  9  3.5138 -2.8055
 2003  5 26 10  3.8581 -3.6840
 2003  5 26 11  3.1366 -3.4284
 2003  5 26 12  0.2925 -2.4688
 2003  5 26 13 -1.6668 -1.6143
 2003  5 26 14 -6.5844 -3.9359
 2003  5 26 15 -9.2449 -6.6301
 2003  5 26 16 -10.9931 -8.0597
 2003  5 26 17 -11.3476 -10.4316
 2003  5 26 18 -11.8928 -9.7316
 2003  5 26 19 -12.2318 -6.5097
 2003  5 26 20 -9.7628 -2.3672
 2003  5 26 21 -6.7284 -0.4986
 2003  5 26 22 -2.3656 -0.3877
 2003  5 26 23  1.0445 -1.8113
 2003  5 27  0  4.6362 -4.7811
 2003  5 27  1  5.8714 -6.9767
 2003  5 27  2  5.9676 -5.4388
 2003  5 27  3  3.1248 -3.2676
 2003  5 27  4 -0.2585 -1.8163
 2003  5 27  5 -6.5610  0.5988
 2003  5 27  6 -11.5208  7.2623
 2003  5 27  7 -13.5472  4.2218
 2003  5 27  8 -14.0006  0.3059
 2003  5 27  9 -13.3279 -5.4348
 2003  5 27 10 -13.1402 -8.5053
 2003  5 27 11 -10.7919 -12.1374
 2003  5 27 12 -8.1991 -16.9049
 2003  5 27 13 -4.9965 -19.9569
 2003  5 27 14  1.3312 -23.6670
 2003  5 27 15  4.2316 -24.1140
 2003  5 27 16  5.8525 -22.4356
 2003  5 27 17  6.9955 -15.3377
 2003  5 27 18  5.9924 -8.2279
 2003  5 27 19  6.3191 -3.1333
 2003  5 27 20  5.8955  0.3555
 2003  5 27 21  3.8487  5.7591
 2003  5 27 22 -0.4582  6.7508
 2003  5 27 23 -7.8888  3.2610
 2003  5 28  0 -8.3297 -2.4891
 2003  5 28  1 -2.4270 -9.9408
 2003  5 28  2 -0.5769 -16.0373
 2003  5 28  3 -3.8468 -19.6925
 2003  5 28  4 -4.1143 -18.5995
 2003  5 28  5 -2.0423 -20.1788
 2003  5 28  6 -1.7146 -17.2315
 2003  5 28  7  0.8141 -15.9706
 2003  5 28  8  2.7432 -13.5803
 2003  5 28  9  5.6648 -11.0305
 2003  5 28 10  7.4404 -7.3752
 2003  5 28 11  3.3370 -5.5974
 2003  5 28 12  2.4382 -5.7602
 2003  5 28 13  0.1605 -9.5296
 2003  5 28 14 -1.1602 -11.2931
 2003  5 28 15 -2.6352 -11.9199
 2003  5 28 16 -2.5523 -13.0955
 2003  5 28 17 -3.0920 -13.1970
 2003  5 28 18 -4.7586 -10.9700
 2003  5 28 19 -4.5069 -6.6951
 2003  5 28 20 -3.4836 -4.0884
 2003  5 28 21 -2.8730 -2.1276
 2003  5 28 22 -0.9679  2.4344
 2003  5 28 23  1.7981  1.5695
 2003  5 29  0  3.3305 -1.5801
 2003  5 29  1  4.6975 -3.3980
 2003  5 29  2  0.6794 -13.0185
 2003  5 29  3 -0.6505 -17.2766
 2003  5 29  4 -0.0483 -20.1302
 2003  5 29  5 -2.5783 -18.6524
 2003  5 29  6 -3.4599 -18.1858
 2003  5 29  7 -2.8499 -16.4713
 2003  5 29  8 -1.7425 -9.9674
 2003  5 29  9  1.2253 -9.9267
 2003  5 29 10  3.9725 -7.4288
 2003  5 29 11  4.0509 -6.1364
 2003  5 29 12  1.1669 -6.0733
 2003  5 29 13 -1.2010 -6.8335
 2003  5 29 14 -3.4307 -11.5371
 2003  5 29 15 -5.1554 -16.0036
 2003  5 29 16 -6.0881 -17.0759
 2003  5 29 17 -7.1532 -19.0883
 2003  5 29 18 -9.0512 -17.3327
 2003  5 29 19 -8.8978 -13.4919
 2003  5 29 20 -6.9704 -6.9333
 2003  5 29 21 -6.5353 -2.9006
 2003  5 29 22 -2.6672 -1.7505
 2003  5 29 23 -0.5214 -1.1441
